VendorID,tpep_pickup_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,pickup_borough,payment_type,fare_amount,mta_tax,improvement_surcharge,congestion_surcharge,tolls_amount,tip_amount,total_amount
1,2024-01-10 15:10:29,1,4.77,170,245,Manhattan,2,18.1,0.5,1.0,2.75,0.0,0.08,22.43
1,2024-01-25 09:48:19,5,1.24,61,23,Brooklyn,1,11.37,0.5,1.0,0.0,0.0,2.0,14.87
1,2024-01-14 15:44:36,1,1.18,249,12,Brooklyn,1,5.66,0.5,1.0,0.0,0.0,0.91,8.07
1,2024-01-13 18:45:54,6,1.62,216,25,Manhattan,2,10.25,0.5,1.0,2.75,0.0,0.1,14.6
1,2024-01-28 21:18:02,6,10.32,233,43,Manhattan,1,33.92,0.5,1.0,2.75,0.0,7.11,45.28
1,2024-01-27 06:23:00,0,1.4,24,221,Manhattan,1,12.91,0.5,1.0,2.75,0.0,1.93,19.09
1,2024-01-06 14:48:54,6,1.43,228,124,Manhattan,1,10.06,0.5,1.0,2.75,0.0,2.11,16.42
1,2024-01-22 08:06:11,3,3.51,89,183,Manhattan,1,17.78,0.5,1.0,2.75,0.0,4.09,26.12
2,2024-01-03 19:38:10,1,1.46,235,46,Manhattan,1,12.19,0.5,1.0,2.75,0.0,1.26,17.7
2,2024-01-22 02:27:42,5,1.01,6,166,Manhattan,2,10.11,0.5,1.0,2.75,0.0,0.01,14.37
2,2024-01-19 16:47:38,1,7.74,71,108,Manhattan,1,31.85,0.5,1.0,2.75,0.0,7.71,43.81
2,2024-01-04 14:56:43,5,1.33,93,215,Manhattan,1,8.35,0.5,1.0,2.75,0.0,1.91,14.51
2,2024-01-22 16:47:29,1,1.68,83,45,Manhattan,1,12.86,0.5,1.0,2.75,0.0,2.35,19.46
2,2024-01-13 23:37:05,4,2.68,237,160,Manhattan,1,14.75,0.5,1.0,2.75,0.0,2.29,21.29
1,2024-01-04 15:47:13,3,4.47,173,114,Manhattan,2,17.73,0.5,1.0,2.75,0.0,0.28,22.26
1,2024-01-20 14:05:22,1,3.32,160,61,Queens,1,13.56,0.5,1.0,0.0,0.0,2.47,17.53
2,2024-01-15 07:53:38,6,2.98,104,52,Manhattan,1,16.89,0.5,1.0,2.75,0.0,3.24,24.38
2,2024-01-28 18:27:11,3,5.33,87,59,Brooklyn,1,16.13,0.5,1.0,0.0,0.0,3.96,21.59
1,2024-01-14 16:31:02,2,4.2,155,199,Brooklyn,1,13.67,0.5,1.0,0.0,0.0,1.8,16.97
1,2024-01-03 08:09:04,2,3.07,33,251,Staten Island,2,16.47,0.5,1.0,0.0,0.0,0.46,18.43
1,2024-01-15 09:12:54,5,2.02,173,232,Queens,2,10.94,0.5,1.0,0.0,0.0,0.08,12.52
2,2024-01-09 11:12:56,3,0.87,240,59,Brooklyn,1,3.93,0.5,1.0,0.0,0.0,0.9,6.33
1,2024-01-19 17:55:53,1,16.2,88,230,Brooklyn,1,48.83,0.5,1.0,0.0,0.0,8.72,59.05
2,2024-01-25 03:02:56,1,1.24,91,181,Brooklyn,2,10.11,0.5,1.0,0.0,0.0,0.13,11.74
2,2024-01-21 17:32:51,6,3.78,6,193,Queens,2,11.93,0.5,1.0,0.0,0.0,0.01,13.44
2,2024-01-19 16:46:30,1,2.39,193,75,Manhattan,2,12.79,0.5,1.0,2.75,0.0,0.34,17.38
1,2024-01-10 08:24:06,2,2.18,43,256,Brooklyn,1,10.88,0.5,1.0,0.0,0.0,1.45,13.83
1,2024-01-21 18:29:49,1,1.21,246,219,Manhattan,1,8.37,0.5,1.0,2.75,0.0,1.56,14.18
2,2024-01-19 05:52:16,1,0.89,63,1,Queens,1,6.87,0.5,1.0,0.0,0.0,1.26,9.63
2,2024-01-08 16:38:01,3,6.7,178,244,Queens,2,24.29,0.5,1.0,0.0,0.0,0.02,25.81
2,2024-01-01 20:16:29,1,2.54,191,50,Brooklyn,2,12.79,0.5,1.0,0.0,0.0,0.07,14.36
2,2024-01-06 18:11:32,6,0.67,165,219,Bronx,1,4.21,0.5,1.0,0.0,0.0,0.51,6.22
2,2024-01-08 10:40:43,2,16.85,47,118,JFK Airport,2,69.73,0.5,1.0,0.0,6.94,0.76,78.93
2,2024-01-14 08:44:25,1,0.91,199,49,Brooklyn,1,6.27,0.5,1.0,0.0,0.0,1.05,8.82
1,2024-01-12 14:07:20,3,3.66,217,48,Manhattan,1,20.52,0.5,1.0,2.75,0.0,3.65,28.42
1,2024-01-06 09:56:07,2,5.94,154,184,Bronx,1,-13.14,0.5,1.0,0.0,0.0,3.82,24.18
2,2024-01-19 15:11:04,2,4.4,78,6,Bronx,1,16.56,0.5,1.0,0.0,0.0,2.88,20.94
1,2024-01-16 14:46:12,1,3.41,29,77,Manhattan,1,19.76,0.5,1.0,2.75,0.0,2.23,26.24
2,2024-01-13 21:13:55,1,247.7,241,189,Brooklyn,2,7.47,0.5,1.0,0.0,0.0,0.2,9.17
1,2024-01-07 07:32:25,1,2.66,133,223,Manhattan,1,13.39,0.5,1.0,2.75,0.0,1.66,19.3
1,2024-01-21 00:16:44,1,15.23,155,70,JFK Airport,2,65.38,0.5,1.0,0.0,6.94,1.65,75.47
2,2024-01-12 12:58:05,2,7.5,156,203,Queens,1,24.23,0.5,1.0,0.0,0.0,5.81,31.54
2,2024-01-06 19:15:56,2,1.38,234,250,Manhattan,2,7.69,0.5,1.0,2.75,0.0,0.2,12.14
2,2024-01-03 06:01:00,1,0.8,119,234,Queens,1,5.38,0.5,1.0,0.0,0.0,1.12,8.0
1,2024-01-15 11:20:51,1,1.93,68,134,Brooklyn,1,6.42,0.5,1.0,0.0,0.0,0.85,8.77
2,2024-01-21 17:21:29,4,23.86,197,176,LGA Airport,1,67.93,0.5,1.0,0.0,6.94,9.05,85.42
2,2024-01-04 10:17:41,4,17.22,32,72,JFK Airport,2,70.13,0.5,1.0,0.0,0.0,0.55,72.18
1,2024-01-20 01:16:46,1,1.25,176,201,Staten Island,1,6.78,0.5,1.0,0.0,0.0,1.37,9.65
1,2024-01-03 23:35:17,6,6.98,165,224,Manhattan,2,25.11,0.5,1.0,2.75,0.0,0.04,29.4
1,2024-01-09 11:52:46,1,0.86,162,85,Manhattan,1,6.78,0.5,1.0,2.75,0.0,0.93,11.96
1,2024-01-28 07:41:42,1,3.91,143,86,Manhattan,1,19.29,0.5,1.0,2.75,0.0,3.55,27.09
1,2024-01-27 17:43:56,6,12.47,87,85,LGA Airport,2,39.47,0.5,1.0,0.0,6.94,0.77,48.68
1,2024-01-22 22:04:42,4,5.61,221,98,Brooklyn,1,22.9,0.5,1.0,0.0,0.0,3.76,28.16
2,2024-01-08 20:01:32,2,4.01,139,129,Brooklyn,1,14.83,0.5,1.0,0.0,0.0,3.04,19.37
2,2024-01-10 18:47:45,1,3.8,235,121,Brooklyn,1,18.19,0.5,1.0,0.0,0.0,4.31,24.0
1,2024-01-12 17:58:36,6,1.54,227,196,Manhattan,2,9.73,0.5,1.0,2.75,0.0,0.29,14.27
2,2024-01-19 03:41:53,2,1.41,29,81,Manhattan,1,7.76,0.5,1.0,2.75,0.0,1.19,13.2
2,2024-01-16 16:04:48,2,4.68,14,101,Brooklyn,1,16.67,0.5,1.0,0.0,0.0,3.69,21.86
2,2024-01-20 08:42:42,2,2.77,16,247,Queens,1,9.4,0.5,1.0,0.0,0.0,0.95,11.85
1,2024-01-11 13:07:00,1,1.78,179,200,Queens,1,8.82,0.5,1.0,0.0,0.0,1.67,11.99
2,2024-01-21 21:02:44,2,1.89,8,150,Manhattan,1,10.56,0.5,1.0,2.75,0.0,2.38,17.19
2,2024-01-19 08:10:58,1,5.1,83,44,Bronx,1,17.65,0.5,1.0,0.0,0.0,2.11,21.26
1,2024-01-23 08:25:54,1,8.39,141,124,Brooklyn,1,29.11,0.5,1.0,0.0,0.0,6.73,37.34
1,2024-01-26 17:10:56,2,7.18,34,234,Brooklyn,2,28.72,0.5,1.0,0.0,0.0,0.3,30.52
2,2024-01-05 07:22:47,3,6.79,38,159,Manhattan,2,27.23,0.5,1.0,2.75,0.0,0.73,32.21
2,2024-01-18 06:37:06,2,2.14,196,39,Queens,1,11.89,0.5,1.0,0.0,0.0,1.21,14.6
1,2024-01-27 21:34:55,1,0.44,118,74,Queens,1,5.82,0.5,1.0,0.0,0.0,1.35,8.67
2,2024-01-27 19:01:38,5,0.92,69,30,Manhattan,1,7.43,0.5,1.0,2.75,0.0,1.67,13.35
2,2024-01-06 12:12:00,2,13.2,82,196,JFK Airport,2,71.62,0.5,1.0,0.0,0.0,1.49,74.61
2,2024-01-11 20:48:35,3,1.65,57,22,Bronx,1,10.11,0.5,1.0,0.0,0.0,1.58,13.19
1,2024-01-12 18:21:37,2,2.27,7,98,Manhattan,2,18.33,0.5,1.0,2.75,0.0,0.16,22.74
1,2024-01-24 21:51:24,6,3.21,184,99,Manhattan,1,17.17,0.5,1.0,2.75,0.0,3.78,25.2
2,2024-01-16 10:45:35,2,297.7,243,118,Manhattan,2,10.75,0.5,1.0,2.75,0.0,0.16,15.16
2,2024-01-12 16:22:56,6,3.54,114,225,Manhattan,1,15.11,0.5,1.0,2.75,0.0,3.59,22.95
2,2024-01-11 15:34:52,2,16.64,242,4,LGA Airport,1,48.91,0.5,1.0,0.0,6.94,11.38,68.73
1,2024-01-08 11:19:18,2,5.68,13,260,Brooklyn,1,21.06,0.5,1.0,0.0,0.0,4.68,27.24
2,2024-01-24 17:17:36,1,1.35,204,244,Queens,1,9.44,0.5,1.0,0.0,0.0,1.82,12.76
2,2024-01-25 20:10:31,5,3.97,14,38,Manhattan,1,18.24,0.5,1.0,2.75,0.0,3.58,26.07
1,2024-01-20 12:03:14,4,1.32,31,134,Manhattan,1,7.8,0.5,1.0,2.75,0.0,1.06,13.11
2,2024-01-17 08:22:34,4,2.83,50,217,Manhattan,1,18.61,0.5,1.0,2.75,0.0,3.33,26.19
2,2024-01-05 15:16:08,2,6.5,237,87,Brooklyn,2,22.14,0.5,1.0,0.0,0.0,0.32,23.96
2,2024-01-27 05:51:15,2,5.73,52,244,Manhattan,2,21.97,0.5,1.0,2.75,0.0,0.18,26.4
1,2024-01-23 18:30:48,6,1.83,157,127,Bronx,2,13.77,0.5,1.0,0.0,0.0,0.04,15.31
1,2024-01-27 21:49:34,1,2.04,170,121,Brooklyn,2,11.65,0.5,1.0,0.0,0.0,0.27,13.42
1,2024-01-16 10:49:49,3,2.2,45,22,Manhattan,1,14.36,0.5,1.0,2.75,0.0,2.5,21.11
1,2024-01-10 14:54:26,1,1.24,158,50,Brooklyn,2,6.78,0.5,1.0,0.0,0.0,0.13,8.41
2,2024-01-10 09:53:16,1,4.17,209,130,Brooklyn,1,17.64,0.5,1.0,0.0,0.0,3.91,23.05
2,2024-01-05 07:12:17,5,1.66,14,124,Manhattan,1,13.9,0.5,1.0,2.75,0.0,3.15,21.3
2,2024-01-17 18:17:52,2,0.0,111,14,Queens,1,7.34,0.5,1.0,0.0,0.0,1.62,10.46
1,2024-01-21 05:38:50,6,10.69,46,185,Queens,2,33.09,0.5,1.0,0.0,0.0,0.69,35.28
1,2024-01-15 19:56:29,2,3.68,206,247,Manhattan,2,17.51,0.5,1.0,2.75,0.0,0.14,21.9
2,2024-01-10 13:07:19,6,2.73,227,228,Manhattan,1,12.73,0.5,1.0,2.75,0.0,1.39,18.37
1,2024-01-03 16:28:02,3,3.67,58,91,Queens,1,12.19,0.5,1.0,0.0,0.0,2.03,15.72
1,2024-01-16 16:44:05,1,5.51,210,58,Manhattan,1,22.57,0.5,1.0,2.75,0.0,5.58,32.4
2,2024-01-27 08:04:12,3,1.56,245,160,Manhattan,1,8.89,0.5,1.0,2.75,0.0,2.07,15.21
1,2024-01-17 10:47:56,1,8.41,197,123,Queens,2,29.1,0.5,1.0,0.0,0.0,0.61,31.21
1,2024-01-11 11:38:48,6,2.39,254,2,Queens,1,7.12,0.5,1.0,0.0,0.0,1.42,10.04
1,2024-01-11 06:52:04,1,12.52,73,258,LGA Airport,1,35.5,0.5,1.0,0.0,0.0,6.56,43.56
1,2024-01-10 17:25:04,1,2.09,217,233,Manhattan,1,15.57,0.5,1.0,2.75,0.0,1.92,21.74
1,2024-01-15 21:25:59,5,3.03,48,241,Queens,2,9.06,0.5,1.0,0.0,0.0,0.26,10.82
1,2024-01-02 22:26:13,1,2.54,226,206,Queens,2,8.78,0.5,1.0,0.0,0.0,0.17,10.45
1,2024-01-06 07:49:54,1,0.6,60,90,Queens,1,4.62,0.5,1.0,0.0,0.0,0.89,7.01
2,2024-01-17 19:35:48,3,2.12,57,90,Queens,1,8.66,0.5,1.0,0.0,0.0,1.04,11.2
1,2024-01-26 10:01:16,2,1.85,260,57,Manhattan,1,13.46,0.5,1.0,2.75,0.0,2.46,20.17
1,2024-01-06 19:10:00,3,1.66,32,214,Manhattan,1,7.57,0.5,1.0,2.75,0.0,1.86,13.68
2,2024-01-23 12:48:52,4,6.62,214,181,Manhattan,1,22.81,0.5,1.0,2.75,0.0,3.18,30.24
1,2024-01-06 18:00:34,4,1.79,90,221,Manhattan,1,12.47,0.5,1.0,2.75,0.0,3.03,19.75
2,2024-01-27 11:43:15,1,2.69,116,199,Manhattan,1,15.53,0.5,1.0,2.75,0.0,3.08,22.86
1,2024-01-16 00:56:40,5,1.59,261,143,Manhattan,2,9.8,0.5,1.0,2.75,0.0,0.08,14.13
2,2024-01-21 08:53:59,6,2.64,88,131,Queens,1,10.21,0.5,1.0,0.0,0.0,1.77,13.48
1,2024-01-15 18:21:05,1,1.64,28,144,Brooklyn,1,8.8,0.5,1.0,0.0,0.0,1.54,11.84
1,2024-01-03 19:32:04,3,0.0,162,28,Manhattan,1,16.12,0.5,1.0,2.75,0.0,3.59,23.96
2,2024-01-05 17:08:49,2,3.05,112,8,Queens,2,17.01,0.5,1.0,0.0,0.0,0.38,18.89
2,2024-01-08 11:46:30,3,5.91,6,200,Brooklyn,1,19.42,0.5,1.0,0.0,0.0,2.13,23.05
1,2024-01-06 08:29:52,3,3.59,209,228,Staten Island,1,12.85,0.5,1.0,0.0,0.0,2.91,17.26
1,2024-01-23 08:43:09,2,15.23,209,12,LGA Airport,1,47.74,0.5,1.0,0.0,6.94,6.55,62.73
2,2024-01-11 11:20:27,3,6.19,114,194,Manhattan,1,23.76,0.5,1.0,2.75,0.0,5.03,33.04
2,2024-01-20 03:49:32,1,1.94,97,108,Manhattan,1,12.31,0.5,1.0,2.75,0.0,2.16,18.72
1,2024-01-16 17:42:54,2,1.78,52,25,Queens,1,12.09,0.5,1.0,0.0,0.0,1.54,15.13
2,2024-01-02 09:52:13,1,1.07,247,90,Brooklyn,2,8.28,0.5,1.0,0.0,0.0,0.08,9.86
1,2024-01-17 14:06:08,4,0.57,119,154,Manhattan,1,6.57,0.5,1.0,2.75,0.0,0.77,11.59
1,2024-01-20 00:45:09,2,2.56,213,247,Bronx,1,10.77,0.5,1.0,0.0,0.0,1.28,13.55
2,2024-01-19 03:51:27,1,1.46,7,115,Bronx,2,5.85,0.5,1.0,0.0,0.0,0.07,7.42
1,2024-01-14 12:19:55,6,1.69,258,214,Manhattan,2,8.49,0.5,1.0,2.75,0.0,0.13,12.87
2,2024-01-24 19:19:59,3,1.37,21,210,Brooklyn,2,10.52,0.5,1.0,0.0,0.0,0.23,12.25
2,2024-01-23 08:11:08,5,14.53,235,141,Queens,1,47.17,0.5,1.0,0.0,0.0,7.24,55.91
1,2024-01-18 10:52:19,2,1.7,262,115,Queens,2,10.31,0.5,1.0,0.0,0.0,0.08,11.89
2,2024-01-27 23:43:42,6,2.76,52,221,Brooklyn,2,12.94,0.5,1.0,0.0,0.0,0.36,14.8
1,2024-01-24 14:48:27,2,1.75,103,39,Brooklyn,1,8.16,0.5,1.0,0.0,0.0,1.51,11.17
2,2024-01-14 07:59:03,4,9.8,259,94,Queens,1,28.89,0.5,1.0,0.0,0.0,5.62,36.01
2,2024-01-26 17:29:21,0,0.77,173,201,Manhattan,1,7.98,0.5,1.0,2.75,0.0,1.59,13.82
1,2024-01-13 11:42:22,6,7.17,206,205,Manhattan,2,25.32,0.5,1.0,2.75,0.0,0.44,30.01
2,2024-01-07 17:43:57,5,14.14,144,109,Brooklyn,1,40.4,0.5,1.0,0.0,0.0,4.23,46.13
2,2024-01-20 09:00:58,6,0.5,50,14,Manhattan,2,6.74,0.5,1.0,2.75,0.0,0.13,11.12
1,2024-01-11 17:00:26,1,2.26,225,207,Brooklyn,1,10.04,0.5,1.0,0.0,0.0,1.93,13.47
2,2024-01-15 22:07:50,1,6.98,80,259,Staten Island,1,21.95,0.5,1.0,0.0,0.0,3.83,27.28
1,2024-01-01 13:05:29,1,4.49,247,76,Queens,1,17.04,0.5,1.0,0.0,0.0,2.54,21.08
1,2024-01-26 09:53:51,1,4.11,112,73,Manhattan,1,22.21,0.5,1.0,2.75,0.0,3.49,29.95
2,2024-01-09 16:48:23,1,2.93,46,219,Brooklyn,1,12.88,0.5,1.0,0.0,0.0,2.42,16.8
1,2024-01-01 13:35:10,6,4.15,205,79,Manhattan,1,20.78,0.5,1.0,2.75,0.0,3.03,28.06
1,2024-01-23 07:07:12,4,15.12,256,43,LGA Airport,1,49.17,0.5,1.0,0.0,6.94,12.18,69.79
2,2024-01-09 10:32:47,4,3.28,209,170,Manhattan,2,18.29,0.5,1.0,2.75,0.0,0.19,22.73
1,2024-01-21 15:37:41,1,1.19,113,167,Bronx,1,5.44,0.5,1.0,0.0,0.0,1.22,8.16
1,2024-01-15 18:38:34,1,4.46,238,136,Brooklyn,1,16.44,0.5,1.0,0.0,0.0,1.81,19.75
1,2024-01-27 11:03:00,5,0.58,192,137,Manhattan,1,6.9,0.5,1.0,2.75,0.0,0.76,11.91
1,2024-01-15 19:17:17,4,12.65,196,61,JFK Airport,2,72.72,0.5,1.0,0.0,6.94,1.99,83.15
2,2024-01-17 19:13:15,4,391.1,13,31,Brooklyn,2,9.06,0.5,1.0,0.0,0.0,0.15,10.71
1,2024-01-01 03:53:13,1,5.47,192,67,Manhattan,1,25.52,0.5,1.0,2.75,0.0,5.39,35.16
2,2024-01-10 12:49:20,1,1.48,95,50,Staten Island,1,8.37,0.5,1.0,0.0,0.0,1.52,11.39
1,2024-01-23 07:35:18,1,4.31,11,91,Brooklyn,1,16.92,0.5,1.0,0.0,0.0,2.08,20.5
1,2024-01-28 20:00:31,1,2.5,238,202,Manhattan,1,9.4,0.5,1.0,2.75,0.0,2.24,15.89
1,2024-01-21 07:57:15,1,2.88,229,191,Staten Island,1,10.59,0.5,1.0,0.0,0.0,1.36,13.45
1,2024-01-12 15:02:39,1,2.78,106,253,Brooklyn,1,10.33,0.5,1.0,0.0,0.0,1.17,13.0
1,2024-01-07 08:21:04,3,4.88,20,117,Queens,1,17.23,0.5,1.0,0.0,0.0,2.8,21.53
1,2024-01-05 13:31:33,6,2.4,212,181,Manhattan,2,16.04,0.5,1.0,2.75,0.0,0.43,20.72
1,2024-01-04 17:01:03,1,5.99,163,176,Manhattan,1,24.07,0.5,1.0,2.75,0.0,4.87,33.19
2,2024-01-05 19:32:59,2,3.71,207,184,Manhattan,1,19.46,0.5,1.0,2.75,0.0,2.11,25.82
2,2024-01-04 22:29:19,3,11.46,3,55,Manhattan,2,40.71,0.5,1.0,2.75,0.0,0.52,45.48
2,2024-01-16 15:57:31,1,1.52,215,202,Manhattan,2,9.23,0.5,1.0,2.75,0.0,0.06,13.54
1,2024-01-02 08:47:21,1,0.74,109,10,Manhattan,1,8.65,0.5,1.0,2.75,0.0,1.3,14.2
1,2024-01-18 06:45:32,1,14.89,214,145,JFK Airport,1,65.29,0.5,1.0,0.0,6.94,15.27,89.0
1,2024-01-09 08:00:56,1,3.36,257,90,Brooklyn,1,18.16,0.5,1.0,0.0,0.0,3.25,22.91
2,2024-01-22 09:31:23,2,4.87,100,207,Manhattan,1,22.5,0.5,1.0,2.75,0.0,3.06,29.81
2,2024-01-14 21:58:33,5,3.46,102,115,Brooklyn,1,16.6,0.5,1.0,0.0,0.0,3.84,21.94
1,2024-01-24 10:59:30,6,1.3,5,97,Brooklyn,1,6.68,0.5,1.0,0.0,0.0,0.81,8.99
2,2024-01-09 23:21:56,6,2.88,2,164,Brooklyn,1,10.96,0.5,1.0,0.0,0.0,1.63,14.09
2,2024-01-09 18:00:44,1,3.38,32,240,Queens,2,14.15,0.5,1.0,0.0,0.0,0.28,15.93
1,2024-01-12 14:25:04,1,3.35,236,96,Manhattan,1,14.75,0.5,1.0,2.75,0.0,3.5,22.5
2,2024-01-02 20:10:32,4,3.12,45,215,Brooklyn,2,13.4,0.5,1.0,0.0,0.0,0.07,14.97
1,2024-01-09 12:16:17,1,5.31,44,95,Queens,1,16.95,0.5,1.0,0.0,0.0,2.91,21.36
1,2024-01-12 08:30:02,2,7.15,254,193,Brooklyn,1,25.39,0.5,1.0,0.0,0.0,3.31,30.2
2,2024-01-03 15:22:29,1,2.09,151,47,Brooklyn,1,11.12,0.5,1.0,0.0,0.0,2.55,15.17
2,2024-01-22 13:25:27,5,0.87,237,254,Manhattan,1,8.06,0.5,1.0,2.75,0.0,0.81,13.12
1,2024-01-07 12:58:05,2,2.96,197,189,Manhattan,2,15.84,0.5,1.0,2.75,0.0,0.14,20.23
2,2024-01-23 11:31:11,6,343.1,66,36,Brooklyn,1,12.31,0.5,1.0,0.0,0.0,1.48,15.29
1,2024-01-21 11:27:18,5,4.63,215,116,Manhattan,1,18.36,0.5,1.0,2.75,0.0,4.3,26.91
2,2024-01-08 10:08:46,1,5.2,31,14,Manhattan,1,18.45,0.5,1.0,2.75,0.0,2.45,25.15
1,2024-01-18 12:02:18,5,2.36,83,197,Bronx,2,12.12,0.5,1.0,0.0,0.0,0.05,13.67
2,2024-01-08 17:46:30,6,0.0,2,246,Queens,1,9.51,0.5,1.0,0.0,0.0,2.29,13.3
1,2024-01-08 13:04:56,3,3.19,84,18,Manhattan,1,14.89,0.5,1.0,2.75,0.0,2.35,21.49
2,2024-01-21 08:41:09,1,1.49,71,256,Queens,1,7.87,0.5,1.0,0.0,0.0,1.02,10.39
2,2024-01-25 19:36:07,1,5.32,127,210,Brooklyn,1,21.48,0.5,1.0,0.0,0.0,3.16,26.14
1,2024-01-09 18:29:19,5,2.46,220,232,Brooklyn,1,10.75,0.5,1.0,0.0,0.0,2.45,14.7
1,2024-01-01 06:44:18,4,1.04,200,60,Brooklyn,1,7.85,0.5,1.0,0.0,0.0,1.15,10.5
2,2024-01-28 09:38:42,6,2.07,76,46,Bronx,2,7.3,0.5,1.0,0.0,0.0,0.15,8.95
2,2024-01-12 07:17:34,3,2.24,117,214,Queens,1,13.06,0.5,1.0,0.0,0.0,1.9,16.46
1,2024-01-05 10:18:57,6,1.07,129,194,Queens,1,6.63,0.5,1.0,0.0,0.0,1.62,9.75
1,2024-01-01 16:05:11,1,2.39,196,15,Brooklyn,1,13.98,0.5,1.0,0.0,0.0,1.6,17.08
2,2024-01-09 17:35:12,1,6.23,172,231,Manhattan,2,25.74,0.5,1.0,2.75,0.0,0.11,30.1
2,2024-01-06 15:44:34,1,3.89,239,88,Bronx,1,17.2,0.5,1.0,0.0,0.0,2.26,20.96
2,2024-01-24 23:55:45,1,1.04,148,95,Brooklyn,1,8.01,0.5,1.0,0.0,0.0,1.47,10.98
1,2024-01-28 20:58:40,1,1.09,201,202,Manhattan,1,6.99,0.5,1.0,2.75,0.0,1.35,12.59
2,2024-01-15 15:17:18,5,4.36,38,76,Manhattan,2,18.86,0.5,1.0,2.75,0.0,0.4,23.51
1,2024-01-24 18:53:06,2,2.91,111,96,Manhattan,1,17.2,0.5,1.0,2.75,0.0,3.03,24.48
2,2024-01-18 14:04:53,6,12.95,127,139,LGA Airport,1,39.14,0.5,1.0,0.0,6.94,9.45,57.03
2,2024-01-09 17:39:26,1,12.03,198,15,JFK Airport,1,64.75,0.5,1.0,0.0,6.94,14.74,87.93
1,2024-01-11 14:22:03,3,1.39,37,160,Queens,1,7.52,0.5,1.0,0.0,0.0,1.33,10.35
2,2024-01-15 17:02:09,1,3.84,251,166,Manhattan,2,19.73,0.5,1.0,2.75,0.0,0.13,24.11
1,2024-01-01 08:16:43,2,1.25,180,119,Manhattan,1,10.62,0.5,1.0,2.75,0.0,1.11,15.98
1,2024-01-16 08:03:01,1,1.39,33,234,Manhattan,2,12.79,0.5,1.0,2.75,0.0,0.13,17.17
1,2024-01-09 13:07:04,2,2.14,84,173,Queens,1,11.72,0.5,1.0,0.0,0.0,1.42,14.64
1,2024-01-20 07:44:29,2,6.9,26,223,Manhattan,1,24.2,0.5,1.0,2.75,0.0,4.19,32.64
2,2024-01-23 13:53:46,2,14.15,156,100,Brooklyn,1,40.85,0.5,1.0,0.0,0.0,8.01,50.36
2,2024-01-15 08:05:50,2,1.77,75,106,Brooklyn,2,12.48,0.5,1.0,0.0,0.0,0.19,14.17
2,2024-01-17 15:55:25,2,3.65,253,46,Bronx,1,15.18,0.5,1.0,0.0,0.0,3.57,20.25
1,2024-01-21 12:39:37,2,3.65,178,171,Brooklyn,1,12.43,0.5,1.0,0.0,0.0,2.12,16.05
1,2024-01-16 07:28:00,2,1.97,25,237,Manhattan,2,13.95,0.5,1.0,2.75,0.0,0.24,18.44
2,2024-01-10 15:15:48,1,1.74,62,214,Manhattan,1,8.78,0.5,1.0,2.75,0.0,1.87,14.9
1,2024-01-11 00:01:41,1,2.51,116,41,Brooklyn,2,13.05,0.5,1.0,0.0,0.0,0.33,14.88
1,2024-01-10 15:34:57,4,8.19,145,184,Manhattan,1,31.46,0.5,1.0,2.75,0.0,7.36,43.07
2,2024-01-24 12:44:04,3,3.42,61,252,Manhattan,1,17.53,0.5,1.0,2.75,0.0,2.76,24.54
1,2024-01-04 12:04:18,6,2.38,189,91,Manhattan,1,13.63,0.5,1.0,2.75,0.0,3.15,21.03
1,2024-01-08 16:24:56,2,1.23,156,193,Queens,1,9.78,0.5,1.0,0.0,0.0,2.4,13.68
1,2024-01-09 17:02:51,1,1.81,12,220,Brooklyn,1,9.53,0.5,1.0,0.0,0.0,1.26,12.29
1,2024-01-19 20:44:09,4,7.88,126,7,Manhattan,1,30.43,0.5,1.0,2.75,0.0,5.83,40.51
1,2024-01-13 19:32:46,3,1.02,46,225,Manhattan,1,12.13,0.5,1.0,2.75,0.0,1.99,18.37
1,2024-01-20 11:48:54,2,5.07,252,32,Staten Island,2,17.38,0.5,1.0,0.0,0.0,0.33,19.21
2,2024-01-07 19:39:51,1,1.45,182,145,Manhattan,1,7.48,0.5,1.0,2.75,0.0,1.46,13.19
1,2024-01-17 17:50:31,1,2.44,193,27,Queens,1,11.54,0.5,1.0,0.0,0.0,2.58,15.62
1,2024-01-11 19:38:20,5,2.72,223,139,Manhattan,1,16.01,0.5,1.0,2.75,0.0,3.68,23.94
2,2024-01-17 12:31:05,2,0.92,236,232,Manhattan,1,6.4,0.5,1.0,2.75,0.0,0.97,11.62
1,2024-01-05 16:25:12,4,3.75,149,223,Brooklyn,1,13.37,0.5,1.0,0.0,0.0,1.46,16.33
1,2024-01-06 15:58:40,6,12.41,115,171,JFK Airport,2,71.01,0.5,1.0,0.0,0.0,1.2,73.71
2,2024-01-01 00:47:03,2,3.43,6,4,Brooklyn,2,14.64,0.5,1.0,0.0,0.0,0.05,16.19
1,2024-01-21 00:23:30,3,1.54,256,254,Manhattan,2,11.41,0.5,1.0,2.75,0.0,0.16,15.82
1,2024-01-12 16:10:16,4,3.47,221,115,Manhattan,1,19.51,0.5,1.0,2.75,0.0,4.74,28.5
2,2024-01-18 18:46:28,6,4.92,137,79,Manhattan,2,21.99,0.5,1.0,2.75,0.0,0.63,26.87
1,2024-01-05 12:38:21,1,1.03,253,60,Brooklyn,2,6.14,0.5,1.0,0.0,0.0,0.11,7.75
